Description,Label
"Đừng quên Chương trình sale Ưu đãi ngày kép 99 đang diễn ra tại hệ thống kênh online của NXB Kim Đồng nha! Ghé mua sách ngay để được hưởng chiết khấu đỉnh nóc, kịch trần, bay phấp phới ! https://nxbkimdongcomvn/collections/wings https://shopeevn/nxbkimdong https://wwwlazadavn/shop/nxbkimdong",truyện
"Trong tập truyện lần này thì Miêu Miêu và Nhâm Thị lại tiếp tục bị cuốn vào những vụ án đầy bí ẩn khác Bên cạnh đó tại tiệc thiết đãi hai nữ đặc sứ đến từ dị quốc, Miêu Miêu đã thực hiện một chiến lược bí mật, làm xuất hiện tiên nữ cung trăng xinh đẹp tại vườn đào Tiên nữ cung trăng xinh đẹp đó là ai? Mời các bạn từ từ giải đáp khi đọc truyện nha #Win… Xem thêm",truyện
Cũng may là lúc nó lên cơn thì Công Chúa không thấy được chứ không thì cũng mất hết hình tượng Mua sách ở đây nhé các bạn: https://wwwwingsbookscomvn/chuatebongtoimanga,truyện
Giao diện chú hổ báo nhưng hệ điều hành dễ thương Đây là chú thợ mộc Kumagoro và bạn chó Poodle tên Anzu được chủ cưng chiều hết sức Câu chuyện xoay quanh vẻ ngoài của chú Kumagoro cũng khiến nhiều người hiểu nhầm lắm đó Tìm đọc ngay CÚN BỰ NƠI PHÒNG NHỎ để cùng làm quen với nhiều bạn 4 chân mới tại: wwwwingsbookscomvn/oneroomwanco,truyện
Nhân vật hạ cấp Tomozaki sẽ có 1 buổi Fes diễn ra cuối tuần này tại Nhật Nội dung sẽ thông báo về mùa thứ 2 của anime Và bên cạnh đó ai đang chờ tập 5 thì chịu khó chờ thêm xíu nhen Ad nghe tin báo là Tomozaki sắp trở lại rồi,truyện
Tamon là chú chó bị lạc sau trận thảm họa kép kinh hoàng động đất sóng thần rò rỉ hạt nhân tại Nhật Bản Một chú chó gầy yếu nhưng toát lên vẻ thông minh lạ thường đã được Kazumasa nhặt về chăm sóc Nó không chỉ bầu bạn với anh mà còn trở thành thần hộ mệnh của anh Tamon cứu mẹ anh khi đi sang đường mà không có đèn giao thông lẫn vạch kẻ đường Tamon trông chừng cho Kazumasa khi thực hiện một phi vụ nguy hiểm Thế nhưng mắt nó luôn hướng về phía Nam … Xem thêm,truyện
#November #HoiChungTuoiThanhXuan11#ChuaTeBongToi4#Comingsoon… Xem thêm,truyện
"Nhân dịp khai trương Nhà sách Kim Đồng tại Huế, xin gửi tới bạn đọc chương trình sale ưu đãi lên đến 70% diễn tại chính nhà sách 16 Phan Bội Châu, thành phố Huế! Từ nay đến hết 25/11, bạn đọc ghé qua nhà sách Kim Đồng tại Huế sẽ được giảm 15% 30% 50% 70% tất cả sách Wings Books Các tựa sách mới nhất của Wings Books cũng đều sẽ có mặt tại đây, cùng nhiều quà tặng cho đơn mua sớm Những bạn nào ở Tp Huế thì nhớ lưu lại ngay địa chỉ nhà sách Kim Đồng để mua sách thường xuy… Xem thêm",truyện
"[Thông báo tái bản] HÔN NHÂN HẠNH PHÚC CỦA TÔI Manga tập 1234Sau bao ngày chờ đợi, 4 tập đầu phiên bản manga HÔN NHÂN HẠNH PHÚC CỦA TÔI đã chính thức được tái bản!!! Đặt mua online tại: https://wwwwingsbookscomvn/honnhanhanhphuccuatoi… Xem thêm",truyện
"Thời gian gần đây có nhiều phóng sự phản ánh tình trạng nhảy việc của giới trẻ, với nhiều những lí do khác nhau, từ bản chất công việc, môi trường làm việc cho đến các mức đãi ngộ, phúc lợi mà công việc đó mang lạiMặc dù bạn hoàn toàn có thể thay đổi nghề nghiệp nhiều lần nếu cảm thấy không phù hợp Tuy nhiên, mỗi lần thay đổi là một lần bạn phải gần như làm lại từ đầu, kể cả khi bạn đã thành thạo công việc đó nhưng ở một môi trường mới, những người đồng nghiệp mới, bạn đề… Xem thêm",truyện
"Hôm qua lịch phát hành tháng 6 đã lên sóng rồi, các bạn đã xem hết chưa?? Nếu chưa thì ad đăng lại cho các bạn xem đây, một tháng 6 rực lửa luôn ha #WingsBooks #Lightnovel #Manga",truyện
Mua hết xứng đáng có 10 người yêu #WingsBooks #Lightnovel #Manga #Tháng5 #Tháng6 #Tháng7 #Tháng8,truyện
"Học Tama làm nũng ông Daikichi THỊ TRẤN MÈO đã phát hành tập 8 với những câu chuyện ấm áp giữa người và mèo suốt 4 mùa xuân, hạ, thu, đông: https://wwwwingsbookscomvn/thitranmeo",truyện
"Đã mở đặt mua Chung Một Mái Nhà tập 2, đặt ngay tại:>>> https://wwwwingsbookscomvn/chungmotmainha <<< Quà tặng đặc biệt:… Xem thêm",truyện
[Deal hot ngày 99]Combo Dược Sư Tự Sự manga đang có voucher riêng ưu đãi trên Shopee vào ngày 99 giảm tới 50K lận Vậy nên nếu bạn nào chưa sở hữu bộ truyện thì tranh thủ mua ngay về để vài bữa nữa đọc tập 12 là vừa nè!… Xem thêm,truyện
"Chất liệu vô cùng chân thực để họa sĩ Nekomaki (mswork) vẽ nên những khung tranh vui nhộn này trong Thị Trấn Mèo! Rồi cứ dăm ba bữa lại chui đầu như thế này thì ông Daikichi tốn tiền sửa cửa phải biết Thị Trấn Mèo đã phát hành đến tập 8, mời các bạn đón đọc: https://wwwwingsbookscomvn/thitranmeo",truyện
Có thể bạn không để ý nhưng Chị Chion ở đền mèo tập 4 đã bị dời lịch so với lịch ban đầu Cụ thể thì sách sẽ phát hành trên toàn quốc vào ngày 2308 thay vì ngày 0908 như ban đầu Nên bạn nào muốn mua chị Chion thì nhớ LPH mới nhé http://wingsbookscomvn/chichionodenmeo,truyện
"Tháng 10 tới, Chú Già Nuôi Mèo Ú sẽ trở lại với tập 12 Dám chắc đến giờ có khá nhiều bạn còn chưa mua tập 11 (hoặc cả những tập trước tập 11 ) Bộ sách đã nhiều lần được tái bản và chưa bao giờ sách đủ tập hơn lúc này Vậy thì đừng chờ gì mà hãy rinh trọn bộ về trước khi sách ra tập 12 nha! … Xem thêm",truyện
"Câu chuyện dở khóc dở cười về 3 cô nàng đẹp trai cùng 3 anh ngáo ngơ sẽ tiếp tục ở tập 3 phát hành tháng này Bật mí một chút là ai fan của đôi Kohaku Hagi thì chuẩn bị tinh thần nhé, tập này đôi đấy là trọng tâm đó https://wwwwingsbookscomvn/khitraidephenho",truyện
"Quà tặng kèm Số Phận Của Vị Hôn Thê #1Món quà đầu tiên cuối cùng cũng được hé lộ Với một tác phẩm phát hành cùng lúc 2 tập thì không lý do gì để không làm boxset cả ha Hình ảnh được sử dụng trên box là 2 OTP trong bộ truyện, thích ngắm cặp nào có cặp đó Và một lưu ý nho nhỏ, boxset là quà tặng chỉ dành cho BẢN IN ĐẦU, vậy nên khi sách được tái bản sẽ không có boxset nữa Các bạn nhớ đừng để hụt chiếc box siêu xinh này nha h… Xem thêm",truyện
"Khi trai đẹp hẹn hò tập 3 đã được lên kệ ngày hôm nay để các fan có thể mua được rồi, các bạn hãy ghé nhà sách gần nhất để rước ngay tựa sách mới này nhéĐừng quên tập 3 này được tặng kèm 1 bìa áo 2 mặt nhahttps://wwwwingsbookscomvn/khitraidephenho",truyện
Bình thường hơi ngố tí thôi chứ lâu lâu cũng được vài pose ăn tiền lắm đó https://wwwwingsbookscomvn/khitraidephenho,truyện
"Vừa giải quyết xong vấn đề của Công chúa Rose thì chúng ta đã bước ngay sang 1 arc mới, và một loạt nhân vật mới cũng đã xuất hiện!!Đáng chú ý nhất là Nishino Akane Có vẻ cô nàng này có quen biết gì đó với Chúa tể Shadow? Hay nói đúng hơn là Cid Kagenou? Các bạn đã đọc xong tập 4 chưa? … Xem thêm",truyện
Khi ai đó hỏi tôi về số tiền bỏ ra để đu OTP: ĐỒNG NGHIỆP CHỖ TÔI HÚT MẮT QUÁ TRỜI! Bộ truyện tranh công sở hài hước 3 tập đã được phát hành tại: https://wwwwingsbookscomvn/dongnghiephutmat,truyện
"Bìa KHI TRAI ĐẸP HẸN HÒ tập 8 sẽ phát hành tại Nhật vào ngày 12/9 tới Bộ ba Suo, Fuji và Kohaku trong trang phục mùa đông rất dịu, rất keo Anime cũng chuẩn bị lên sóng vào tháng 10, nhiều tin vui dồn dập quáĐừng quên tập 3 phiên bản tiếng Việt sẽ lên kệ vào ngày 23/8 tới nha… Xem thêm",truyện
"Truyện có 12 nhân vật chính thì quá quen thuộc rồi, nhưng các bạn đã đọc truyện nào có tận 6 nhân vật chính chưa? Hai bộ truyện dưới đây của Wings Books, với dàn nhân vật chính đông đảo, nhưng ai cũng có điểm nhấn và câu chuyện của riêng mình, đặc biệt là khi ghép đôi cũng rất đẹp nữa KHI TRAI ĐẸP HẸN HÒ Câu chuyện hẹn hò nhóm của 3 cô nàng xinh đẹp nhưng hay giả trai cùng 3 chàng trai sinh viên đại học bình thường, với rất nhiều tình huống dở khóc dở cười, nhưng… Xem thêm",truyện
"Hé lộ một đoạn tin nhắn của BTV và admin, báo hiệu một bộ truyện sắp có tập 2 Có ai đoán được là bộ truyện nào không?",truyện
Công chúa và con tên Pochi của nàng https://wwwwingsbookscomvn/chuatebongtoimanga#ChúaTểBóngTối #Manga #Quàtập5,truyện
Maid xong rồi thì tới cổ động (∇)#WingsBooks #Lightnovel #Arya_Bàn_Bên_Thỉnh_Thoảng_Lại_Trêu_Ghẹo_Tôi_Bằng_Tiếng_Nga #Tập_3,truyện
"Đêm Trung Thu thì nhân vật nền cũng muốn tham gia cho có không khí Đây là một phân đoạn nằm trong tập 7 manga, tuy chưa phát hành nhưng hợp ngày nên cho lên sóng https://wwwwingsbookscomvn/chuatebongtoimanga",truyện
"Chấn động Tạo hình đốn tim của Suo chỉ xuất hiện trong Ngoại truyện vốn chỉ có ở bản giấy thôi nha KHI TRAI ĐẸP HẸN HÒ tập 4, phát hành ngày 20/9 tới đây, mời các bạn đón đọc: wwwwingsbookscomvn/khitraidephenho",truyện
"Sau manga thì tới quà phiên bản light novel lên sàn cho quý vị chiêm ngưỡng Quà đơn giản nhưng độ xinh thì khỏi phải bàn hén Và hôm nay tới đây thôi, quà khác hẹn các bạn hôm khác … Xem thêm",truyện
Một bộ truyện đang rất được mong chờ sẽ quay trở lại vào tháng sau Những bạn tò mò về diễn biến tiếp theo sau tập 4 thì chuẩn bị được đọc tiếp rồi nha #WingsBooks #Lightnovel #Tomozaki #Tháng7,truyện
Thông báo nho nhỏ ngày chủ nhật Mai sẽ có preorder CHÚA TỂ BÓNG TỐI MANGA TẬP 5 với quà tặng là 1 poster Công chúa & Pochi siêu đẹp Ai lỡ quên thì note lịch lại ngay nhá Link đặt mua đã cập nhật tại: https://wwwwingsbookscomvn/chuatebongtoimanga,truyện
"[Thông báo phát hành & mở link đặt mua] KHI TRAI ĐẸP HẸN HÒ Tập 5 Thông tin chung:* Tác giả: NANA AOKAWA* Thể loại: Shoujo, Comedy, Romance, Crossdressing… Xem thêm",truyện
"Ở một vũ trụ nào đó, các quý ông cánh cụt cũng mê trà sữa trân châu như ai (và cũng không thoát khỏi cảnh sặc trân châu, tắc trân châu trong ống hút )Hội Quý Ông Cánh Cụt truyện tranh oneshot về những quý ông cánh cụt vì ngưỡng mộ nhân loại mà đã hoá thân và trà trộn vào làm việc trong xã hội loài người, kéo theo những tình huống dở khóc dở cười Lồng ghép trong đó là từ điển bách khoa về đặc điểm, đời sống, tập tính của loài cánh cụt Một cuốn truyện hết sức hài hướ… Xem thêm",truyện
Thông báo thông báo!!Các bạn có hẹn với Shiho vào lúc 21h ngày mai để preorder Cô nàng Shimotsuki trót phải lòng nhân vật nền tập 4 Vậy nên đừng lỡ hẹn kẻo làm Shiho buồn nhé Link đặt mua đã được cập nhật tại: https://wwwwingsbookscomvn/shimotsuki,truyện
Một chặng đường dài thật dài để đi đến 10 tập Các fan của Hội Chứng Tuổi Thanh Xuân bạn đã sưu tập đủ 10 cuốn sách này chưa??? Đặt mua trọn bộ tại: https://wwwwingsbookscomvn/aobuta,truyện
Điều gì đến rồi cũng sẽ phải đến #Dược_Sư_Tự_Sự #lightnovel #WingsBooks,truyện
"John James Audubon là nhà điểu học, nhà tự nhiên học, họa sĩ nổi tiếng người Mỹ gốc Pháp thời Victoria Gia tài quan trọng nhất mà ông để lại là cuốn sách Những loài chim nước Mĩ gồm 435 bức tranh, được in trong giai đoạn từ năm 1827 đến năm 1838, phô diễn sắc màu rực rỡ và sự đa dạng của các loài chim Bắc Mĩ Tác phẩm này cũng được coi là nguyên mẫu cho nghệ thuật minh họa thiên nhiên hoang dã Cuốn sách SẢI CÁNH NHƯ NHỮNG CHÚ CHIM sử dụng chính các tranh vẽ tuyệt đẹp c… Xem thêm",truyện
[Sách tái bản] MÓNG VUỐT QUẠ ĐEN Trọn bộ 4 tập Đặt mua online ngay tại: https://wwwwingsbookscomvn/mongvuotquadenCùng chào đón sự trở lại của series fantasy đặc sắc MÓNG VUỐT QUẠ ĐEN của Leigh Bardugo!!! … Xem thêm,truyện
"Nhân tiện , na ná nhau nên làm đơn giản , nhoằng một cái đều là những từ tối kị với người thiết kế Tin nhắn từ Thượng đế đã chạm vảy ngược của cô nàng Meido, và tập này chứng kiến một sự hắc hóa Cùng đón đọc PHÒNG THIẾT KẾ KHAI THIÊN LẬP ĐỊA tập 6 sẽ phát hành 29/7 tới đây nhé!… Xem thêm",truyện
"Tên ta là Shadow Ta ẩn mình trong bóng tối để săn lùng bóng tối…”Một bộ truyện với nhân vật chính ngầu lòi (như trong hình) thì chắc chắn không thể nào làm mấy hành động dở hơi, hâm hấp được đâu #WingsBooks #Lightnovel #Chúa_Tể_Bóng_Tối",truyện
"Nhật kí bác sĩ * CHẠY TRỜI KHÔNG KHỎI ĐAU là cuốn sách nổi tiếng của Adam Kay đến nay đã bán được hơn 2,5 triệu bản và được chuyển thể thành phim truyền hình, ghi chép lại đời sống trong bệnh viện với tất tần tật những tình huống dở khóc dở cười mà có thể bạn chưa từng biết đến Sách đang được giảm 50% tại: https://bitly/Chaytroikhongkhoidaunxb",truyện
"Hôm nay Chị Chion Ở Đền Mèo tập 7 phát hành toàn quốc, tặng kèm 01 SNS Card xinh xắn mang đậm không khí mùa đông Chỉ còn 2 tập nữa là bộ truyện sẽ kết thúc, các bạn nhớ nhanh tay rinh đủ tập trước khi các sách hết hàng nha! Đặt mua online tại: https://wwwwingsbookscomvn/chichionodenmeo",truyện
